selection_id,blind_run_id,study_group,domain,task_id,task_sha256,selection_rank,family,difficulty_bin,interaction_mode,artifact_filename,source_commit,agent_model,simulation_id,trial,seed,native_reward
validity-798,tau3-blind-373b8a94852afaca,banking_knowledge,banking_knowledge,task_012,dceef873baff7a384fc8bd986b0b55f7798ce8f750206ef0d2f1b657101823b5,39,account_support,high_success,transfer,gpt-5.4_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.4,a75a5de7-e15f-4904-a2c6-e6ee45e782fc,1,373753,1
validity-799,tau3-blind-20749625541e7abb,banking_knowledge,banking_knowledge,task_012,dceef873baff7a384fc8bd986b0b55f7798ce8f750206ef0d2f1b657101823b5,39,account_support,high_success,transfer,gpt-5.4_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.4,01dea673-d048-46d7-8889-d5a0bf007a13,2,361454,1
validity-800,tau3-blind-5e104060e3fadc23,banking_knowledge,banking_knowledge,task_012,dceef873baff7a384fc8bd986b0b55f7798ce8f750206ef0d2f1b657101823b5,39,account_support,high_success,transfer,gpt-5.4_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.4,0830bb8b-ee55-43fd-bbeb-8079f07af737,3,1567,1
validity-801,tau3-blind-6c7c9755734e6985,banking_knowledge,banking_knowledge,task_012,dceef873baff7a384fc8bd986b0b55f7798ce8f750206ef0d2f1b657101823b5,39,account_support,high_success,transfer,gpt-5.5_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.5,f028425e-3ad6-4d48-8bae-8d8b7e4aa696,0,626729,0
validity-802,tau3-blind-66fa5a352b217cd3,banking_knowledge,banking_knowledge,task_012,dceef873baff7a384fc8bd986b0b55f7798ce8f750206ef0d2f1b657101823b5,39,account_support,high_success,transfer,gpt-5.5_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.5,5d791684-4670-474e-a8f8-4b147688c4f2,1,373753,1
validity-803,tau3-blind-06aadbd39800e31d,banking_knowledge,banking_knowledge,task_012,dceef873baff7a384fc8bd986b0b55f7798ce8f750206ef0d2f1b657101823b5,39,account_support,high_success,transfer,gpt-5.5_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.5,55e7d224-e51d-45f8-9388-81224bee4984,2,361454,1
validity-804,tau3-blind-51456c57092129c8,banking_knowledge,banking_knowledge,task_012,dceef873baff7a384fc8bd986b0b55f7798ce8f750206ef0d2f1b657101823b5,39,account_support,high_success,transfer,gpt-5.5_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.5,081b6f01-c979-4e5c-9e4e-d275e12b3872,3,1567,0
validity-805,tau3-blind-1cd8807666c2c60f,banking_knowledge,banking_knowledge,task_004,2dca8d773fdbf83f80a839ee50c5860ed57590d95041403f5a26108e21fe3094,40,account_support,high_success,transfer,gpt-5.2_high_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,gpt-5.2,c5302e1e-1b75-4e1f-af39-4664e444c577,0,626729,0
validity-806,tau3-blind-a2c73fcc122e89a6,banking_knowledge,banking_knowledge,task_004,2dca8d773fdbf83f80a839ee50c5860ed57590d95041403f5a26108e21fe3094,40,account_support,high_success,transfer,gpt-5.2_high_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,gpt-5.2,2145bb86-e4d6-4e75-9804-2196d5d8467c,1,373753,0
validity-807,tau3-blind-ea342ca6ca127e7d,banking_knowledge,banking_knowledge,task_004,2dca8d773fdbf83f80a839ee50c5860ed57590d95041403f5a26108e21fe3094,40,account_support,high_success,transfer,gpt-5.2_high_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,gpt-5.2,934397b7-b309-4102-8f22-92d0520f734b,2,361454,0
validity-808,tau3-blind-56f51e3e12131930,banking_knowledge,banking_knowledge,task_004,2dca8d773fdbf83f80a839ee50c5860ed57590d95041403f5a26108e21fe3094,40,account_support,high_success,transfer,gpt-5.2_high_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,gpt-5.2,52b443a2-00b4-4952-86eb-f3385073cfbd,3,1567,0
validity-809,tau3-blind-7ca9b9012d564100,banking_knowledge,banking_knowledge,task_004,2dca8d773fdbf83f80a839ee50c5860ed57590d95041403f5a26108e21fe3094,40,account_support,high_success,transfer,gpt-5.4_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.4,4fbf3ffc-a36f-40cc-8dc5-78f629c9aa5a,0,626729,1
validity-810,tau3-blind-015d87baf4a7fc2d,banking_knowledge,banking_knowledge,task_004,2dca8d773fdbf83f80a839ee50c5860ed57590d95041403f5a26108e21fe3094,40,account_support,high_success,transfer,gpt-5.4_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.4,18e0988d-656d-46b9-92b9-d79bf8fa112c,1,373753,1
validity-811,tau3-blind-9b36bad2c9de0d28,banking_knowledge,banking_knowledge,task_004,2dca8d773fdbf83f80a839ee50c5860ed57590d95041403f5a26108e21fe3094,40,account_support,high_success,transfer,gpt-5.4_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.4,b056c8c6-2345-45d3-9fb8-5e99d1545cc8,2,361454,1
validity-812,tau3-blind-66488dd0eb62b3cf,banking_knowledge,banking_knowledge,task_004,2dca8d773fdbf83f80a839ee50c5860ed57590d95041403f5a26108e21fe3094,40,account_support,high_success,transfer,gpt-5.4_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.4,a05af76e-e9d2-4667-9d3a-f02ffb400640,3,1567,1
validity-813,tau3-blind-bbddbd4fe4040607,banking_knowledge,banking_knowledge,task_004,2dca8d773fdbf83f80a839ee50c5860ed57590d95041403f5a26108e21fe3094,40,account_support,high_success,transfer,gpt-5.5_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.5,0e1784f3-9823-42e6-a99d-1aee844d7ac8,0,626729,1
validity-814,tau3-blind-a80ae4ab79aed00e,banking_knowledge,banking_knowledge,task_004,2dca8d773fdbf83f80a839ee50c5860ed57590d95041403f5a26108e21fe3094,40,account_support,high_success,transfer,gpt-5.5_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.5,3a914fea-24dd-4450-ae45-8d836b24b7fb,1,373753,1
validity-815,tau3-blind-e57be6a471896106,banking_knowledge,banking_knowledge,task_004,2dca8d773fdbf83f80a839ee50c5860ed57590d95041403f5a26108e21fe3094,40,account_support,high_success,transfer,gpt-5.5_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.5,e61c9c06-0823-4278-bd73-a455eb09e856,2,361454,1
validity-816,tau3-blind-d3cfaf08a6dc7582,banking_knowledge,banking_knowledge,task_004,2dca8d773fdbf83f80a839ee50c5860ed57590d95041403f5a26108e21fe3094,40,account_support,high_success,transfer,gpt-5.5_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.5,05227f04-6e9b-4476-86b0-0f4558b8f576,3,1567,1
validity-817,tau3-blind-be4dd2687364f784,banking_knowledge,banking_knowledge,task_035,d0a739ab65cf3dde2883f2611f641b71f817d1e1572682875c76676c64e0387b,41,credit_card,all_pass,agent_tool+transfer,gpt-5.2_high_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,gpt-5.2,ccf4694d-3338-4554-97dc-5e5ab49d224f,0,626729,1
validity-818,tau3-blind-62e8a701e54dd6a9,banking_knowledge,banking_knowledge,task_035,d0a739ab65cf3dde2883f2611f641b71f817d1e1572682875c76676c64e0387b,41,credit_card,all_pass,agent_tool+transfer,gpt-5.2_high_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,gpt-5.2,a79cb5d3-745b-4775-b86f-21c98a972aee,1,373753,1
validity-819,tau3-blind-43c2ff9311e28352,banking_knowledge,banking_knowledge,task_035,d0a739ab65cf3dde2883f2611f641b71f817d1e1572682875c76676c64e0387b,41,credit_card,all_pass,agent_tool+transfer,gpt-5.2_high_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,gpt-5.2,5286b42b-58c7-426e-9212-d4b15656384f,2,361454,1
validity-820,tau3-blind-db19b2b34384c547,banking_knowledge,banking_knowledge,task_035,d0a739ab65cf3dde2883f2611f641b71f817d1e1572682875c76676c64e0387b,41,credit_card,all_pass,agent_tool+transfer,gpt-5.2_high_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,gpt-5.2,b6a8d610-28f0-4c8c-a29e-953ea9a47f72,3,1567,1
validity-821,tau3-blind-51bba6a3a0830459,banking_knowledge,banking_knowledge,task_035,d0a739ab65cf3dde2883f2611f641b71f817d1e1572682875c76676c64e0387b,41,credit_card,all_pass,agent_tool+transfer,gpt-5.4_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.4,364485d7-9635-4c74-bbb6-ffa619b433fa,0,626729,1
validity-822,tau3-blind-17d2db8ff2ca297c,banking_knowledge,banking_knowledge,task_035,d0a739ab65cf3dde2883f2611f641b71f817d1e1572682875c76676c64e0387b,41,credit_card,all_pass,agent_tool+transfer,gpt-5.4_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.4,51a517cb-39f8-445a-b1f4-e8d1969e41b2,1,373753,1
validity-823,tau3-blind-9316c620150e14f2,banking_knowledge,banking_knowledge,task_035,d0a739ab65cf3dde2883f2611f641b71f817d1e1572682875c76676c64e0387b,41,credit_card,all_pass,agent_tool+transfer,gpt-5.4_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.4,6b328534-51f9-4714-aa43-2b5ea12f7996,2,361454,1
validity-824,tau3-blind-25ed6afaca12eb1b,banking_knowledge,banking_knowledge,task_035,d0a739ab65cf3dde2883f2611f641b71f817d1e1572682875c76676c64e0387b,41,credit_card,all_pass,agent_tool+transfer,gpt-5.4_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.4,a5798d64-b5f9-4e0e-b002-0521d7613010,3,1567,1
validity-825,tau3-blind-38442b1c4bad57aa,banking_knowledge,banking_knowledge,task_035,d0a739ab65cf3dde2883f2611f641b71f817d1e1572682875c76676c64e0387b,41,credit_card,all_pass,agent_tool+transfer,gpt-5.5_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.5,30f96081-96fa-464c-9c4c-c9690322cd8a,0,626729,1
validity-826,tau3-blind-51ef728b78040d8f,banking_knowledge,banking_knowledge,task_035,d0a739ab65cf3dde2883f2611f641b71f817d1e1572682875c76676c64e0387b,41,credit_card,all_pass,agent_tool+transfer,gpt-5.5_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.5,827a71fd-9a6d-4f33-b998-af2e8602784a,1,373753,1
validity-827,tau3-blind-c2c2bf109bf68907,banking_knowledge,banking_knowledge,task_035,d0a739ab65cf3dde2883f2611f641b71f817d1e1572682875c76676c64e0387b,41,credit_card,all_pass,agent_tool+transfer,gpt-5.5_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.5,eb0cc752-3f71-4755-8181-0b3b5828d59a,2,361454,1
validity-828,tau3-blind-ac8e5167ccc029ca,banking_knowledge,banking_knowledge,task_035,d0a739ab65cf3dde2883f2611f641b71f817d1e1572682875c76676c64e0387b,41,credit_card,all_pass,agent_tool+transfer,gpt-5.5_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.5,aa14b66d-dbc4-48f9-9f02-cf69a6f2caa2,3,1567,1
validity-829,tau3-blind-2454a46e0e7c7812,banking_knowledge,banking_knowledge,task_073,9bfc385839c8276680bb0127bc94c3b976751ade71f76fdac89b93eacbb7f8b2,42,deposit_account,low_success,agent_tool,gpt-5.2_high_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,gpt-5.2,0ade44df-313c-4b83-a07c-d5dfec24ac8f,0,626729,0
validity-830,tau3-blind-28ab988e1a884656,banking_knowledge,banking_knowledge,task_073,9bfc385839c8276680bb0127bc94c3b976751ade71f76fdac89b93eacbb7f8b2,42,deposit_account,low_success,agent_tool,gpt-5.2_high_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,gpt-5.2,ddc3d49b-767d-4cf2-8c10-77957cd8d52d,1,373753,0
validity-831,tau3-blind-6784d548746896d3,banking_knowledge,banking_knowledge,task_073,9bfc385839c8276680bb0127bc94c3b976751ade71f76fdac89b93eacbb7f8b2,42,deposit_account,low_success,agent_tool,gpt-5.2_high_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,gpt-5.2,cdfaca42-416f-479f-9521-c1fd1df31d0a,2,361454,0
validity-832,tau3-blind-f0d20b6a24c9cc71,banking_knowledge,banking_knowledge,task_073,9bfc385839c8276680bb0127bc94c3b976751ade71f76fdac89b93eacbb7f8b2,42,deposit_account,low_success,agent_tool,gpt-5.2_high_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,gpt-5.2,e884b62a-b6da-4b7d-ad3d-d4ca5e7262f0,3,1567,1
validity-833,tau3-blind-a8255eedf2ed7492,banking_knowledge,banking_knowledge,task_073,9bfc385839c8276680bb0127bc94c3b976751ade71f76fdac89b93eacbb7f8b2,42,deposit_account,low_success,agent_tool,gpt-5.4_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.4,d0dccd6d-b0dd-463a-b473-521136574520,0,626729,0
validity-834,tau3-blind-678f8561988e40a7,banking_knowledge,banking_knowledge,task_073,9bfc385839c8276680bb0127bc94c3b976751ade71f76fdac89b93eacbb7f8b2,42,deposit_account,low_success,agent_tool,gpt-5.4_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.4,796c91fc-6e36-40db-a3f9-80ca1db21dd3,1,373753,1
validity-835,tau3-blind-9fa612185104790d,banking_knowledge,banking_knowledge,task_073,9bfc385839c8276680bb0127bc94c3b976751ade71f76fdac89b93eacbb7f8b2,42,deposit_account,low_success,agent_tool,gpt-5.4_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.4,313c3b65-dc72-4a36-a70b-2b0d1aef6d99,2,361454,0
validity-836,tau3-blind-75bedbcb824049b0,banking_knowledge,banking_knowledge,task_073,9bfc385839c8276680bb0127bc94c3b976751ade71f76fdac89b93eacbb7f8b2,42,deposit_account,low_success,agent_tool,gpt-5.4_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.4,13c8e310-74d8-4c06-bd54-73074626d5b2,3,1567,0
validity-837,tau3-blind-f3f51c957ccb552e,banking_knowledge,banking_knowledge,task_073,9bfc385839c8276680bb0127bc94c3b976751ade71f76fdac89b93eacbb7f8b2,42,deposit_account,low_success,agent_tool,gpt-5.5_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.5,b90a4bb4-c704-4ea9-bc8a-0cbc9a4d5b8b,0,626729,0
validity-838,tau3-blind-4fd6c78d3d094135,banking_knowledge,banking_knowledge,task_073,9bfc385839c8276680bb0127bc94c3b976751ade71f76fdac89b93eacbb7f8b2,42,deposit_account,low_success,agent_tool,gpt-5.5_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.5,ed057e49-94ef-417f-b478-8700e151b50a,1,373753,0
validity-839,tau3-blind-cdc925a8243c8673,banking_knowledge,banking_knowledge,task_073,9bfc385839c8276680bb0127bc94c3b976751ade71f76fdac89b93eacbb7f8b2,42,deposit_account,low_success,agent_tool,gpt-5.5_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.5,99329013-217b-4684-8311-df9cb01541bd,2,361454,0
validity-840,tau3-blind-969b1780747e1892,banking_knowledge,banking_knowledge,task_073,9bfc385839c8276680bb0127bc94c3b976751ade71f76fdac89b93eacbb7f8b2,42,deposit_account,low_success,agent_tool,gpt-5.5_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.5,cbe25d56-bdf1-4f25-bf42-98c88266e16c,3,1567,0
validity-841,tau3-blind-21666d3fd666524a,banking_knowledge,banking_knowledge,task_049,aec43779263e3bf75e1c79d718145cbe77d52d16c05396997cbe219e6483a0d0,43,credit_card,all_fail,agent_tool+transfer,gpt-5.2_high_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,gpt-5.2,8226f47b-0597-4aa8-97d5-066d6def216e,0,626729,0
validity-842,tau3-blind-ff83590ca5555cca,banking_knowledge,banking_knowledge,task_049,aec43779263e3bf75e1c79d718145cbe77d52d16c05396997cbe219e6483a0d0,43,credit_card,all_fail,agent_tool+transfer,gpt-5.2_high_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,gpt-5.2,89d0c935-864d-4f40-bccf-78b81350b4bc,1,373753,0
validity-843,tau3-blind-ada3feb51a52e8d4,banking_knowledge,banking_knowledge,task_049,aec43779263e3bf75e1c79d718145cbe77d52d16c05396997cbe219e6483a0d0,43,credit_card,all_fail,agent_tool+transfer,gpt-5.2_high_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,gpt-5.2,2d0c4a38-c8b0-4c7a-9da6-b321d0711111,2,361454,0
validity-844,tau3-blind-cd31eb1e8233d3f7,banking_knowledge,banking_knowledge,task_049,aec43779263e3bf75e1c79d718145cbe77d52d16c05396997cbe219e6483a0d0,43,credit_card,all_fail,agent_tool+transfer,gpt-5.2_high_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,gpt-5.2,5f7b5ef6-db92-4d2c-97e2-5f3c169089a8,3,1567,0
validity-845,tau3-blind-70c7d82b6507e1c1,banking_knowledge,banking_knowledge,task_049,aec43779263e3bf75e1c79d718145cbe77d52d16c05396997cbe219e6483a0d0,43,credit_card,all_fail,agent_tool+transfer,gpt-5.4_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.4,2ae46f8f-0e1f-452d-aa2b-d8558cab20a3,0,626729,0
validity-846,tau3-blind-d85f59720925277f,banking_knowledge,banking_knowledge,task_049,aec43779263e3bf75e1c79d718145cbe77d52d16c05396997cbe219e6483a0d0,43,credit_card,all_fail,agent_tool+transfer,gpt-5.4_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.4,004c53b9-7e83-4976-8985-7042ca0a8e45,1,373753,0
validity-847,tau3-blind-51626bd84aeae21c,banking_knowledge,banking_knowledge,task_049,aec43779263e3bf75e1c79d718145cbe77d52d16c05396997cbe219e6483a0d0,43,credit_card,all_fail,agent_tool+transfer,gpt-5.4_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.4,1f7ba420-08a4-4797-8224-a1209a3c8ddd,2,361454,0
validity-848,tau3-blind-fb63c94a43a059b7,banking_knowledge,banking_knowledge,task_049,aec43779263e3bf75e1c79d718145cbe77d52d16c05396997cbe219e6483a0d0,43,credit_card,all_fail,agent_tool+transfer,gpt-5.4_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.4,ff2875c6-7f96-48f7-999d-13acdfe85b9b,3,1567,0
validity-849,tau3-blind-d440db9cd3d330fa,banking_knowledge,banking_knowledge,task_049,aec43779263e3bf75e1c79d718145cbe77d52d16c05396997cbe219e6483a0d0,43,credit_card,all_fail,agent_tool+transfer,gpt-5.5_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.5,7d8f2c22-9040-496c-ab31-92d2f7fbe3d3,0,626729,0
validity-850,tau3-blind-f4bac9760aaf564c,banking_knowledge,banking_knowledge,task_049,aec43779263e3bf75e1c79d718145cbe77d52d16c05396997cbe219e6483a0d0,43,credit_card,all_fail,agent_tool+transfer,gpt-5.5_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.5,f5e7ac90-fbc3-49e4-9f3e-be17d6592379,1,373753,0
validity-851,tau3-blind-f00897555fc79dfa,banking_knowledge,banking_knowledge,task_049,aec43779263e3bf75e1c79d718145cbe77d52d16c05396997cbe219e6483a0d0,43,credit_card,all_fail,agent_tool+transfer,gpt-5.5_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.5,7ccaabe7-f8f0-4b81-a011-81153c1be0db,2,361454,0
validity-852,tau3-blind-c5460a7f106dc28f,banking_knowledge,banking_knowledge,task_049,aec43779263e3bf75e1c79d718145cbe77d52d16c05396997cbe219e6483a0d0,43,credit_card,all_fail,agent_tool+transfer,gpt-5.5_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.5,5561a7c4-2cd8-4093-a509-2b837447d2d6,3,1567,0
validity-853,tau3-blind-2fadff7138a7ea10,banking_knowledge,banking_knowledge,task_041,a5763ffa18875fcbfea774a94b042ae0fcad8c26e1536f9f8fde8abbcfe39451,44,credit_card,all_fail,user_tool+agent_tool,gpt-5.2_high_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,gpt-5.2,dd311ffa-a5ed-472b-9254-f4df1c514cb9,0,626729,0
validity-854,tau3-blind-acdd92b2d93e8e49,banking_knowledge,banking_knowledge,task_041,a5763ffa18875fcbfea774a94b042ae0fcad8c26e1536f9f8fde8abbcfe39451,44,credit_card,all_fail,user_tool+agent_tool,gpt-5.2_high_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,gpt-5.2,4b232722-8bb1-49aa-b450-651d5917e364,1,373753,0
validity-855,tau3-blind-aa0d8590b770282f,banking_knowledge,banking_knowledge,task_041,a5763ffa18875fcbfea774a94b042ae0fcad8c26e1536f9f8fde8abbcfe39451,44,credit_card,all_fail,user_tool+agent_tool,gpt-5.2_high_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,gpt-5.2,db028d73-4de9-4ccc-8c6a-36dbdb725706,2,361454,0
validity-856,tau3-blind-b2ad809076082791,banking_knowledge,banking_knowledge,task_041,a5763ffa18875fcbfea774a94b042ae0fcad8c26e1536f9f8fde8abbcfe39451,44,credit_card,all_fail,user_tool+agent_tool,gpt-5.2_high_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,gpt-5.2,b7a6c624-3b7f-416e-a4ab-cd36f03d5b14,3,1567,0
validity-857,tau3-blind-a5118c98648a44c5,banking_knowledge,banking_knowledge,task_041,a5763ffa18875fcbfea774a94b042ae0fcad8c26e1536f9f8fde8abbcfe39451,44,credit_card,all_fail,user_tool+agent_tool,gpt-5.4_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.4,5cb78489-d349-46fb-84ec-a4593fa37c85,0,626729,0
validity-858,tau3-blind-7a4afaff7f93fb7b,banking_knowledge,banking_knowledge,task_041,a5763ffa18875fcbfea774a94b042ae0fcad8c26e1536f9f8fde8abbcfe39451,44,credit_card,all_fail,user_tool+agent_tool,gpt-5.4_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.4,23f908b5-b728-4eab-97c4-b8fbd59ae35c,1,373753,0
validity-859,tau3-blind-1d69db828469737c,banking_knowledge,banking_knowledge,task_041,a5763ffa18875fcbfea774a94b042ae0fcad8c26e1536f9f8fde8abbcfe39451,44,credit_card,all_fail,user_tool+agent_tool,gpt-5.4_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.4,7dfbe730-d40f-4250-89ea-e1a209ce4032,2,361454,0
validity-860,tau3-blind-2f5d1d99bedd4aaf,banking_knowledge,banking_knowledge,task_041,a5763ffa18875fcbfea774a94b042ae0fcad8c26e1536f9f8fde8abbcfe39451,44,credit_card,all_fail,user_tool+agent_tool,gpt-5.4_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.4,de032b22-a450-46cf-b163-e72c6b0fc55e,3,1567,0
validity-861,tau3-blind-b1d445c79ceaf2a7,banking_knowledge,banking_knowledge,task_041,a5763ffa18875fcbfea774a94b042ae0fcad8c26e1536f9f8fde8abbcfe39451,44,credit_card,all_fail,user_tool+agent_tool,gpt-5.5_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.5,7ce07a83-4342-4dc8-887c-a45dc0fe0ac0,0,626729,0
validity-862,tau3-blind-ebeba11a7d50515c,banking_knowledge,banking_knowledge,task_041,a5763ffa18875fcbfea774a94b042ae0fcad8c26e1536f9f8fde8abbcfe39451,44,credit_card,all_fail,user_tool+agent_tool,gpt-5.5_xhigh_banking_knowledge_gpt-5.2_4trials.json,1ba0913b59351dd87fcdd04008280c6c4cfb71f2,openai/responses/gpt-5.5,89c624fd-ce32-4641-902b-fa013ad0ad4c,1,373753,0
